nrc_anger_disgust,mfd_hit_rate
0.14814814814814814,0.08695652173913043
0.1,0.0625
0.0,0.022727272727272728
0.0,0.05263157894736842
0.02564102564102564,0.05263157894736842
0.22727272727272727,0.14285714285714285
0.04878048780487805,0.075
0.25,0.23076923076923078
0.07407407407407407,0.10714285714285714
0.0625,0.09375
0.0,0.05263157894736842
0.0,0.04
0.08,0.0
0.041666666666666664,0.08333333333333333
0.0,0.0
0.0,0.0
0.0,0.09090909090909091
0.061224489795918366,0.023809523809523808
0.03773584905660377,0.021739130434782608
0.0,0.0625
0.0,0.0
0.03125,0.0
0.0,0.05
0.0392156862745098,0.06666666666666667
0.0,0.038461538461538464
0.0,0.022727272727272728
0.0,0.0
0.0,0.04878048780487805
0.0,0.0
0.023809523809523808,0.1111111111111111
0.044444444444444446,0.023255813953488372
0.04081632653061224,0.047619047619047616
0.0,0.08333333333333333
0.020833333333333332,0.021739130434782608
0.06666666666666667,0.125
0.038461538461538464,0.06896551724137931
0.06349206349206349,0.03508771929824561
0.11428571428571428,0.08823529411764706
0.0,0.024390243902439025
0.0,0.043478260869565216
0.0425531914893617,0.11363636363636363
0.11627906976744186,0.18181818181818182
0.0,0.09090909090909091
0.0,0.1
0.029411764705882353,0.09375
0.0,0.05555555555555555
0.01818181818181818,0.0
0.0,0.0
0.0,0.023255813953488372
0.0,0.024390243902439025
0.0,0.045454545454545456
0.0,0.13157894736842105
0.0,0.0
0.0,0.0
0.0,0.05128205128205128
0.046511627906976744,0.07317073170731707
0.02040816326530612,0.04
0.0,0.0
0.037037037037037035,0.0
0.043478260869565216,0.024390243902439025
0.04,0.07142857142857142
0.0,0.0
0.017543859649122806,0.0
0.04,0.045454545454545456
0.09523809523809523,0.08695652173913043
0.07142857142857142,0.041666666666666664
0.0,0.06521739130434782
0.0,0.05
0.09230769230769231,0.0
0.14285714285714285,0.07692307692307693
0.0,0.1111111111111111
0.0,0.037037037037037035
0.0,0.11764705882352941
0.0,0.23529411764705882
0.0,0.047619047619047616
0.0,0.05
0.2,0.0625
0.0,0.043478260869565216
0.0,0.047619047619047616
0.0,0.047619047619047616
0.0,0.05
0.018518518518518517,0.07407407407407407
0.0,0.05
0.125,0.06666666666666667
0.0975609756097561,0.07894736842105263
0.0,0.0
0.0,0.029411764705882353
0.0,0.08108108108108109
0.08695652173913043,0.12195121951219512
0.05,0.0
0.0,0.044444444444444446
0.0425531914893617,0.10256410256410256
0.0,0.05128205128205128
0.0,0.045454545454545456
0.0,0.0
0.022222222222222223,0.10810810810810811
0.043478260869565216,0.02702702702702703
0.0,0.0
0.0,0.025
0.0,0.06521739130434782
0.061224489795918366,0.06818181818181818
0.0,0.041666666666666664
0.0,0.047619047619047616
0.0,0.0625
0.043478260869565216,0.07894736842105263
0.043478260869565216,0.1
0.037037037037037035,0.0425531914893617
0.037037037037037035,0.17777777777777778
0.10714285714285714,0.03571428571428571
0.04878048780487805,0.058823529411764705
0.0,0.034482758620689655
0.0,0.05
0.05263157894736842,0.1
0.0,0.07692307692307693
0.0,0.10256410256410256
0.0,0.04081632653061224
0.0,0.15384615384615385
0.017857142857142856,0.046511627906976744
0.03389830508474576,0.06521739130434782
0.0,0.025
0.0,0.11764705882352941
0.0,0.05555555555555555
0.018867924528301886,0.06382978723404255
0.0,0.05
0.0,0.125
0.0,0.13793103448275862
0.07407407407407407,0.06382978723404255
0.0,0.07142857142857142
0.0,0.08333333333333333
0.0,0.08333333333333333
0.0,0.05555555555555555
0.0,0.0975609756097561
0.06,0.10204081632653061
0.05084745762711865,0.03773584905660377
0.04,0.12195121951219512
0.0,0.125
0.0,0.06818181818181818
0.0,0.027777777777777776
0.0,0.0
0.0,0.0
0.0,0.11538461538461539
0.0,0.0
0.05357142857142857,0.041666666666666664
0.0,0.06896551724137931
0.0,0.022222222222222223
0.0,0.0
0.0,0.0
0.0,0.06666666666666667
0.0,0.05
0.0,0.0
0.0,0.043478260869565216
0.0,0.02702702702702703
0.0392156862745098,0.020833333333333332
0.018518518518518517,0.04
0.0,0.025
0.0,0.019230769230769232
0.04081632653061224,0.041666666666666664
0.038461538461538464,0.0425531914893617
0.0,0.05263157894736842
0.0,0.05
0.0,0.020833333333333332
0.0,0.038461538461538464
0.0,0.08
0.0,0.0
0.024390243902439025,0.029411764705882353
0.061224489795918366,0.047619047619047616
0.0,0.0
0.0,0.045454545454545456
0.0,0.045454545454545456
0.0,0.0
0.0,0.0
0.0,0.05263157894736842
0.03125,0.058823529411764705
0.0,0.030303030303030304
0.0,0.047619047619047616
0.0,0.05555555555555555
0.07894736842105263,0.0
0.0,0.06060606060606061
0.0,0.027777777777777776
0.0,0.11627906976744186
0.0,0.09375
0.1,0.019230769230769232
0.0,0.09090909090909091
0.0,0.058823529411764705
0.0,0.043478260869565216
0.058823529411764705,0.11764705882352941
0.05555555555555555,0.0784313725490196
0.0,0.09523809523809523
0.0,0.045454545454545456
0.1,0.2222222222222222
0.0,0.047619047619047616
0.0,0.04081632653061224
0.0,0.08333333333333333
0.23529411764705882,0.05263157894736842
0.0,0.030303030303030304
0.07272727272727272,0.0625
0.0136986301369863,0.02857142857142857
0.05263157894736842,0.08
0.125,0.075
0.0,0.0
0.0,0.07317073170731707
0.0,0.02702702702702703
0.0,0.0
0.0,0.04878048780487805
0.0,0.0
0.0,0.0
0.0,0.07142857142857142
0.07407407407407407,0.0
0.02702702702702703,0.02857142857142857
0.020833333333333332,0.1
0.03773584905660377,0.021739130434782608
0.0,0.07317073170731707
0.0,0.06382978723404255
0.06779661016949153,0.020833333333333332
0.0,0.06666666666666667
0.0,0.10344827586206896
0.0,0.03571428571428571
0.2222222222222222,0.3333333333333333
0.10909090909090909,0.0425531914893617
0.022727272727272728,0.07894736842105263
0.017543859649122806,0.061224489795918366
0.05660377358490566,0.0625
0.08771929824561403,0.09090909090909091
0.06779661016949153,0.11538461538461539
0.0,0.05555555555555555
0.06666666666666667,0.038461538461538464
0.0,0.09090909090909091
0.03508771929824561,0.02040816326530612
0.0,0.05555555555555555
0.0,0.058823529411764705
0.0,0.0625
0.08333333333333333,0.05
0.11764705882352941,0.10869565217391304
0.0,0.047619047619047616
0.0625,0.1
0.0,0.11538461538461539
0.0,0.0851063829787234
0.0,0.07142857142857142
0.15789473684210525,0.05
0.0,0.08333333333333333
0.058823529411764705,0.09523809523809523
0.0,0.058823529411764705
0.25,0.15384615384615385
0.0,0.0
0.0,0.05263157894736842
0.0,0.047619047619047616
0.0,0.125
0.01818181818181818,0.0625
0.0,0.15384615384615385
0.0,0.029411764705882353
0.0,0.0
0.0,0.0
0.0,0.022727272727272728
0.125,0.0
0.0,0.058823529411764705
0.0,0.1875
0.0,0.07407407407407407
0.029411764705882353,0.034482758620689655
0.0,0.05
0.0,0.07692307692307693
0.0784313725490196,0.08888888888888889
0.0,0.0
0.0,0.025
0.0,0.034482758620689655
0.0,0.043478260869565216
0.0,0.021739130434782608
0.0,0.0625
0.012345679012345678,0.02
0.0,0.07894736842105263
0.0,0.021739130434782608
0.0,0.02127659574468085
0.0,0.024390243902439025
0.024390243902439025,0.029411764705882353
0.024390243902439025,0.029411764705882353
0.020833333333333332,0.022727272727272728
0.07407407407407407,0.0
0.0,0.043478260869565216
0.041666666666666664,0.0
0.0,0.04
0.024390243902439025,0.02857142857142857
0.0784313725490196,0.023809523809523808
0.0,0.0
0.1,0.08333333333333333
0.0,0.05405405405405406
0.0,0.0967741935483871
0.11764705882352941,0.0625
0.0,0.2
0.0,0.12
0.14285714285714285,0.13793103448275862
0.10714285714285714,0.08
0.0,0.09523809523809523
0.08888888888888889,0.04878048780487805
0.04,0.09302325581395349
0.0625,0.03225806451612903
0.1346153846153846,0.125
0.0,0.18181818181818182
0.038461538461538464,0.10714285714285714
0.0,0.18181818181818182
0.11764705882352941,0.07692307692307693
0.058823529411764705,0.125
0.0,0.08333333333333333
0.0,0.09090909090909091
0.13333333333333333,0.058823529411764705
0.0,0.07142857142857142
0.07692307692307693,0.125
0.0,0.09090909090909091
0.0,0.08333333333333333
0.0,0.06896551724137931
0.0625,0.058823529411764705
0.1724137931034483,0.07407407407407407
0.09090909090909091,0.14285714285714285
0.038461538461538464,0.1111111111111111
0.0,0.08695652173913043
0.0,0.08333333333333333
0.0,0.08333333333333333
0.0,0.08
0.05555555555555555,0.10526315789473684
0.0392156862745098,0.06976744186046512
0.08333333333333333,0.020833333333333332
0.018867924528301886,0.0
0.0,0.0
0.0,0.02857142857142857
0.0,0.034482758620689655
0.02857142857142857,0.03225806451612903
0.0,0.0
0.0,0.027777777777777776
0.0,0.05263157894736842
0.0,0.02631578947368421
0.0,0.0
0.04878048780487805,0.08333333333333333
0.0196078431372549,0.08163265306122448
0.0,0.08695652173913043
0.0,0.0
0.0,0.0425531914893617
0.0,0.12
0.0,0.15
0.029411764705882353,0.0625
0.0,0.09803921568627451
0.0,0.07692307692307693
0.0,0.0625
0.031746031746031744,0.08888888888888889
0.0,0.10810810810810811
0.0,0.038461538461538464
0.0,0.045454545454545456
0.0975609756097561,0.09523809523809523
0.0,0.125
0.07692307692307693,0.03571428571428571
0.06382978723404255,0.046511627906976744
0.1111111111111111,0.05263157894736842
0.0,0.045454545454545456
0.0,0.05555555555555555
0.0,0.1
0.0,0.07692307692307693
0.02631578947368421,0.02702702702702703
0.043478260869565216,0.05
0.0,0.09523809523809523
0.02,0.0851063829787234
0.0,0.0
0.0,0.0
0.0,0.06666666666666667
0.0392156862745098,0.0
0.0,0.022727272727272728
0.04,0.09302325581395349
0.1,0.03333333333333333
0.0,0.0
0.0,0.02040816326530612
0.06666666666666667,0.03571428571428571
0.024390243902439025,0.07317073170731707
0.03333333333333333,0.0
0.0,0.0
0.0,0.03125
0.023809523809523808,0.025
0.0,0.046511627906976744
0.020833333333333332,0.043478260869565216
0.0,0.020833333333333332
0.0,0.06896551724137931
0.0,0.0
0.0,0.03225806451612903
0.0625,0.0
0.0,0.0
0.02040816326530612,0.11363636363636363
0.0,0.08823529411764706
0.021739130434782608,0.021739130434782608
0.0,0.075
0.10526315789473684,0.0625
0.0,0.046511627906976744
0.0,0.058823529411764705
0.0,0.05555555555555555
0.23076923076923078,0.08333333333333333
0.07407407407407407,0.045454545454545456
0.0,0.045454545454545456
0.034482758620689655,0.11538461538461539
0.03389830508474576,0.14583333333333334
0.0,0.06666666666666667
0.1111111111111111,0.05555555555555555
0.0,0.1
0.0,0.08333333333333333
0.0,0.06666666666666667
0.0,0.08333333333333333
0.0,0.045454545454545456
0.0,0.058823529411764705
0.0,0.04
0.1,0.0
0.0,0.021739130434782608
0.05405405405405406,0.06060606060606061
0.08196721311475409,0.0
0.0,0.04
0.045454545454545456,0.0
0.0,0.058823529411764705
0.0,0.034482758620689655
0.038461538461538464,0.02
0.0,0.043478260869565216
0.037037037037037035,0.0
0.0,0.07317073170731707
0.0,0.05
0.0,0.05
0.0,0.0
0.057692307692307696,0.047619047619047616
0.0,0.06666666666666667
0.0,0.05555555555555555
0.0,0.05263157894736842
0.023809523809523808,0.02631578947368421
0.05714285714285714,0.0
0.022222222222222223,0.05
0.0851063829787234,0.05714285714285714
0.0,0.03225806451612903
0.0,0.0
0.019230769230769232,0.058823529411764705
0.0,0.0
0.05,0.03125
0.0,0.0
0.09523809523809523,0.09090909090909091
0.06818181818181818,0.1
0.0,0.0
0.0,0.0
0.0,0.020833333333333332
0.045454545454545456,0.08695652173913043
0.0,0.058823529411764705
0.047619047619047616,0.0
0.05454545454545454,0.0
0.16666666666666666,0.09090909090909091
0.0,0.05
0.08,0.19047619047619047
0.0,0.08333333333333333
0.0,0.12
0.02564102564102564,0.06060606060606061
0.0,0.061224489795918366
0.0,0.13636363636363635
0.07407407407407407,0.06
0.2,0.07692307692307693
0.09090909090909091,0.16666666666666666
0.041666666666666664,0.05
0.0,0.043478260869565216
0.0,0.12
0.0,0.02564102564102564
0.02702702702702703,0.1388888888888889
0.0,0.04
0.13333333333333333,0.05
0.0,0.05555555555555555
0.018867924528301886,0.023255813953488372
0.0,0.0
0.0,0.0
0.0,0.041666666666666664
0.0,0.0
0.06666666666666667,0.0
0.0,0.025
0.07142857142857142,0.0
0.015625,0.02
0.0,0.025
0.0,0.05128205128205128
0.03508771929824561,0.020833333333333332
0.0,0.0
0.0,0.03333333333333333
0.03571428571428571,0.0
0.0,0.05
0.09615384615384616,0.10638297872340426
0.0,0.0
0.0,0.0
0.045454545454545456,0.07692307692307693
0.0,0.0
0.0,0.023255813953488372
0.02040816326530612,0.0
0.0,0.044444444444444446
0.0,0.06818181818181818
0.0,0.03225806451612903
0.037037037037037035,0.023809523809523808
0.0,0.0
0.08888888888888889,0.14634146341463414
0.058823529411764705,0.04878048780487805
0.0,0.0625
0.02127659574468085,0.02631578947368421
0.05555555555555555,0.0
0.0,0.041666666666666664
0.0,0.058823529411764705
0.10526315789473684,0.1
0.05263157894736842,0.06896551724137931
0.0,0.05
0.0,0.038461538461538464
0.0,0.14285714285714285
0.0,0.14285714285714285
0.0,0.075
0.0,0.1111111111111111
0.05555555555555555,0.05263157894736842
0.041666666666666664,0.13333333333333333
0.0,0.08888888888888889
0.0,0.07692307692307693
0.0,0.05128205128205128
0.14285714285714285,0.058823529411764705
0.125,0.11764705882352941
0.037037037037037035,0.17777777777777778
0.015151515151515152,0.05
0.0,0.07142857142857142
0.0,0.06666666666666667
0.0,0.18181818181818182
0.0,0.07894736842105263
0.0,0.15789473684210525
0.044444444444444446,0.06976744186046512
0.08928571428571429,0.061224489795918366
0.0,0.045454545454545456
0.0,0.09523809523809523
0.0,0.05263157894736842
0.0,0.07692307692307693
0.15789473684210525,0.1111111111111111
0.0196078431372549,0.022222222222222223
0.027777777777777776,0.1111111111111111
0.14545454545454545,0.14893617021276595
0.0,0.07142857142857142
0.027777777777777776,0.1111111111111111
0.0,0.13043478260869565
0.0,0.08108108108108109
0.0,0.16666666666666666
0.0,0.0967741935483871
0.07692307692307693,0.11764705882352941
0.020833333333333332,0.10526315789473684
0.0,0.05555555555555555
0.08333333333333333,0.05263157894736842
0.0,0.08333333333333333
0.0,0.06666666666666667
0.0,0.05555555555555555
0.0,0.07692307692307693
0.05263157894736842,0.12121212121212122
0.0,0.1111111111111111
0.0,0.0625
0.0,0.125
0.0,0.05555555555555555
0.0,0.07142857142857142
0.0,0.13793103448275862
0.0,0.0
0.0,0.0
0.017543859649122806,0.022222222222222223
0.0,0.07894736842105263
0.0,0.0
0.0,0.05555555555555555
0.045454545454545456,0.03773584905660377
0.0,0.027777777777777776
0.0,0.043478260869565216
0.0,0.0
0.0,0.07894736842105263
0.05084745762711865,0.0
0.023255813953488372,0.04878048780487805
0.0,0.0
0.0,0.0
0.07547169811320754,0.047619047619047616
0.0,0.06896551724137931
0.02702702702702703,0.16666666666666666
0.0,0.02127659574468085
0.021739130434782608,0.09523809523809523
0.0,0.04
0.0,0.05714285714285714
0.0,0.1
0.0,0.09090909090909091
0.0,0.08695652173913043
0.0,0.02857142857142857
0.0,0.16666666666666666
0.02,0.043478260869565216
0.02702702702702703,0.16666666666666666
0.07017543859649122,0.075
0.0,0.045454545454545456
0.0,0.06451612903225806
0.1111111111111111,0.058823529411764705
0.0625,0.1111111111111111
0.14,0.0625
0.14814814814814814,0.125
0.0,0.07142857142857142
0.03225806451612903,0.06451612903225806
0.07142857142857142,0.18181818181818182
0.0,0.07692307692307693
0.05172413793103448,0.08888888888888889
0.0,0.06451612903225806
0.0,0.11764705882352941
0.0,0.08333333333333333
0.043478260869565216,0.06521739130434782
0.09090909090909091,0.18181818181818182
0.0,0.038461538461538464
0.0,0.10416666666666667
0.06666666666666667,0.11764705882352941
0.0,0.14285714285714285
0.0,0.07692307692307693
0.0,0.017857142857142856
0.06666666666666667,0.0
0.12903225806451613,0.07407407407407407
0.034482758620689655,0.058823529411764705
0.0,0.0
0.0,0.09523809523809523
0.046875,0.019230769230769232
0.06060606060606061,0.09375
0.044444444444444446,0.0
0.038461538461538464,0.0
0.0,0.02127659574468085
0.02127659574468085,0.08108108108108109
0.0,0.06451612903225806
0.0,0.06060606060606061
0.0,0.0
0.0425531914893617,0.0
0.017241379310344827,0.01818181818181818
0.0,0.045454545454545456
0.0,0.0
0.0,0.06666666666666667
0.017857142857142856,0.0
0.0,0.02857142857142857
0.0,0.06451612903225806
0.0,0.06896551724137931
0.0,0.0
0.0,0.023809523809523808
0.04081632653061224,0.08823529411764706
0.0,0.019230769230769232
0.0,0.1
0.037037037037037035,0.041666666666666664
0.0,0.041666666666666664
0.07894736842105263,0.02702702702702703
0.02702702702702703,0.06451612903225806
0.023809523809523808,0.05555555555555555
0.0,0.030303030303030304
0.0,0.0625
0.0,0.022727272727272728
0.0,0.0
0.3333333333333333,0.3333333333333333
0.13333333333333333,0.14285714285714285
0.015151515151515152,0.023255813953488372
0.11764705882352941,0.06666666666666667
0.0,0.07692307692307693
0.0,0.06666666666666667
0.0,0.14285714285714285
0.0,0.08333333333333333
0.0,0.05555555555555555
0.04,0.022727272727272728
0.0,0.04878048780487805
0.03333333333333333,0.030303030303030304
0.0,0.0975609756097561
0.08333333333333333,0.08333333333333333
0.08928571428571429,0.06382978723404255
0.0,0.07692307692307693
0.0,0.09090909090909091
0.05555555555555555,0.13636363636363635
0.0,0.07894736842105263
0.0,0.0
0.0,0.0
0.0,0.0
0.06818181818181818,0.06976744186046512
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.1111111111111111
0.0,0.06896551724137931
0.0,0.0
0.0,0.05555555555555555
0.0,0.0
0.0,0.05714285714285714
0.0,0.05128205128205128
0.0,0.09090909090909091
0.0,0.06976744186046512
0.0,0.0
0.0,0.034482758620689655
0.0,0.0
0.0,0.0
0.0,0.05
0.0,0.0851063829787234
0.0,0.043478260869565216
0.0,0.08571428571428572
0.0,0.02127659574468085
0.0,0.0625
0.0,0.05555555555555555
0.021739130434782608,0.05263157894736842
0.061224489795918366,0.022727272727272728
0.0,0.1
0.06060606060606061,0.10526315789473684
0.0,0.0
0.058823529411764705,0.1111111111111111
0.0,0.12244897959183673
0.0,0.07692307692307693
0.03571428571428571,0.19230769230769232
0.1,0.10526315789473684
0.09523809523809523,0.10526315789473684
0.041666666666666664,0.10526315789473684
0.0,0.07692307692307693
0.0,0.07142857142857142
0.037037037037037035,0.17391304347826086
0.0,0.07692307692307693
0.0,0.2
0.04878048780487805,0.029411764705882353
0.0,0.08695652173913043
0.1,0.2
0.0,0.06666666666666667
0.0,0.15
0.125,0.23529411764705882
0.04878048780487805,0.1111111111111111
0.01694915254237288,0.020833333333333332
0.0,0.1
0.02631578947368421,0.025
0.0,0.09090909090909091
0.09302325581395349,0.05555555555555555
0.08695652173913043,0.1
0.0,0.15151515151515152
0.0,0.047619047619047616
0.0,0.041666666666666664
0.0,0.0
0.02857142857142857,0.06451612903225806
0.0,0.045454545454545456
0.023809523809523808,0.05555555555555555
0.0,0.05714285714285714
0.0,0.09302325581395349
0.0196078431372549,0.08
0.043478260869565216,0.13043478260869565
0.0,0.03125
0.06451612903225806,0.0
0.0,0.07407407407407407
0.0,0.0
0.0,0.0
0.058823529411764705,0.0
0.0,0.0
0.0,0.04081632653061224
0.0,0.08888888888888889
0.0,0.0
0.0,0.05555555555555555
0.0,0.045454545454545456
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.08,0.10810810810810811
0.0,0.0
0.01818181818181818,0.0196078431372549
0.05660377358490566,0.08888888888888889
0.0,0.11538461538461539
0.0,0.04081632653061224
0.0,0.0
0.0,0.05128205128205128
0.0,0.11764705882352941
0.01818181818181818,0.02040816326530612
0.017543859649122806,0.025
0.0851063829787234,0.0975609756097561
0.16666666666666666,0.05555555555555555
0.0,0.01818181818181818
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.07692307692307693
0.030303030303030304,0.0
0.05714285714285714,0.0
0.07692307692307693,0.07407407407407407
0.0,0.0
0.0,0.06451612903225806
0.0,0.0
0.04,0.0
0.0,0.0
0.0,0.0
0.09302325581395349,0.05405405405405406
0.047619047619047616,0.07894736842105263
0.11764705882352941,0.08333333333333333
0.0,0.0
0.0,0.07142857142857142
0.0,0.058823529411764705
0.0,0.125
0.0,0.05
0.016666666666666666,0.018867924528301886
0.0,0.075
0.0,0.0
0.0,0.05
0.0,0.0
0.0,0.0
0.01639344262295082,0.09259259259259259
0.0,0.0
0.0,0.02564102564102564
0.0,0.0
0.0,0.02702702702702703
0.03125,0.027777777777777776
0.0,0.0
0.0,0.07407407407407407
0.0,0.037037037037037035
0.0,0.044444444444444446
0.03333333333333333,0.1
0.0,0.08695652173913043
0.0,0.022727272727272728
0.0,0.1
0.0,0.07692307692307693
0.0,0.06896551724137931
0.0,0.06896551724137931
0.0,0.020833333333333332
0.0,0.0
0.0,0.0
0.018518518518518517,0.043478260869565216
0.0,0.09523809523809523
0.13333333333333333,0.11764705882352941
0.0,0.09090909090909091
0.03225806451612903,0.06666666666666667
0.12727272727272726,0.043478260869565216
0.0,0.0625
0.05084745762711865,0.11538461538461539
0.0,0.03125
0.0,0.04
0.08333333333333333,0.1276595744680851
0.034482758620689655,0.038461538461538464
0.0,0.09090909090909091
0.12727272727272726,0.11363636363636363
0.0,0.025
0.0,0.04
0.04,0.11363636363636363
0.0,0.058823529411764705
0.0392156862745098,0.06976744186046512
0.0,0.0625
0.0,0.0625
0.0,0.030303030303030304
0.02040816326530612,0.10638297872340426
0.0,0.043478260869565216
0.0,0.04081632653061224
0.04838709677419355,0.09803921568627451
0.0,0.043478260869565216
0.0,0.05
0.08695652173913043,0.14285714285714285
0.14285714285714285,0.07142857142857142
0.09523809523809523,0.1111111111111111
0.13333333333333333,0.06666666666666667
0.0967741935483871,0.0392156862745098
0.15384615384615385,0.08333333333333333
0.0,0.09523809523809523
0.1111111111111111,0.0625
0.05,0.041666666666666664
0.04,0.03571428571428571
0.14285714285714285,0.08333333333333333
0.0,0.0625
0.0,0.05660377358490566
0.11764705882352941,0.058823529411764705
0.034482758620689655,0.02
0.016666666666666666,0.05660377358490566
0.05405405405405406,0.027777777777777776
0.0,0.0
0.0784313725490196,0.02040816326530612
0.05263157894736842,0.02631578947368421
0.09615384615384616,0.044444444444444446
0.0,0.030303030303030304
0.09615384615384616,0.019230769230769232
0.038461538461538464,0.0
0.0,0.0
0.03333333333333333,0.019230769230769232
0.0,0.04
0.0,0.0
0.0,0.0
0.0,0.061224489795918366
0.0,0.0
0.0,0.07142857142857142
0.0,0.07317073170731707
0.018518518518518517,0.0
0.02040816326530612,0.075
0.0,0.0
0.03225806451612903,0.037037037037037035
0.0,0.03636363636363636
0.046511627906976744,0.07142857142857142
0.061224489795918366,0.06666666666666667
0.0392156862745098,0.0851063829787234
0.030303030303030304,0.030303030303030304
0.0,0.03225806451612903
0.0,0.047619047619047616
0.0,0.02127659574468085
0.0,0.09375
0.045454545454545456,0.09523809523809523
0.07894736842105263,0.027777777777777776
0.0,0.038461538461538464
0.125,0.05128205128205128
0.0,0.10416666666666667
0.0,0.08823529411764706
0.0,0.0625
0.0,0.0
0.06666666666666667,0.023255813953488372
0.08823529411764706,0.14814814814814814
0.0,0.1111111111111111
0.0425531914893617,0.07692307692307693
0.0,0.08333333333333333
0.0,0.045454545454545456
0.0,0.18181818181818182
0.06976744186046512,0.04878048780487805
0.0,0.045454545454545456
0.0,0.046511627906976744
0.07142857142857142,0.058823529411764705
0.029411764705882353,0.03125
0.0,0.07407407407407407
0.057692307692307696,0.08695652173913043
0.0,0.05555555555555555
0.0,0.05
0.0,0.045454545454545456
0.0196078431372549,0.0
0.0425531914893617,0.024390243902439025
